DalvikHeapPss	DalvikHeapSize	UsedDalvikHeap	FreeDalvikHeap	NativePssTotal	NativeHeapSize	UtilizationDalvik
28093	56425	42594	13831	28960	40960	0.75487815684537
29001	48320	43697	4623	29448	40960	0.9043253311258278
29461	48741	44122	4619	30332	40960	0.9052337867503745
29205	49163	44045	5118	31216	40960	0.8958973211561541
29205	57787	43159	14628	30680	40960	0.7468634814058526
30017	58996	44408	14588	31440	40960	0.7527289985761747
31161	58522	45713	12809	31900	40960	0.7811250469908753
31569	58941	46127	12814	32380	40960	0.7825961554775114
31937	59362	46547	12815	32844	40960	0.7841211549476096
31509	59793	45959	13834	32600	45056	0.7686351245129028
32409	51686	47062	4624	33052	45056	0.9105367023952328
32865	52107	47483	4624	33884	45056	0.9112595236724432
32613	52529	47265	5264	34664	45056	0.8997886881532106
32517	61154	46696	14458	34328	45056	0.7635804689799522
33389	62359	47751	14608	35060	45056	0.7657435173751984
34545	61889	49079	12810	35416	45056	0.7930165295933042
34961	62310	49502	12808	35984	45056	0.7944471192424972
35369	62732	49916	12816	36540	45056	0.7957023528661608
34925	63159	49327	13832	36252	45056	0.7809971658829303
35321	63668	49859	13809	36652	49152	0.7831092542564554
36269	55476	50857	4619	37556	49152	0.9167387699185233
36057	55895	50631	5264	38340	49152	0.9058234189104571
35853	64519	49966	14553	37976	49152	0.774438537485082
36789	65725	51117	14608	38744	49152	0.7777405857740586
37949	65254	52443	12811	39436	49152	0.8036748705060226
38385	65675	52861	12814	39632	49152	0.8048877046060144
38805	66097	53285	12812	40172	49152	0.8061636685477405
38357	66527	52691	13836	39864	49152	0.7920242908894133
38665	66989	53153	13836	40252	53248	0.793458627535864
39689	58840	54217	4623	41140	53248	0.9214309993201903
39541	59261	54005	5256	41944	53248	0.9113076053390932
39381	67886	53944	13942	41780	53248	0.7946262852429072
40317	69091	54509	14582	42216	53248	0.7889450145460335
41245	68970	55627	13343	42788	53248	0.8065390749601276
41917	69047	56233	12814	43136	53248	0.8144162671803264
42329	69468	56655	12813	43544	53248	0.8155553636206598
41849	69898	56064	13834	43228	53248	0.8020830352799794
42073	70318	56487	13831	43848	57344	0.8033078301430644
43213	62214	57592	4622	44260	57344	0.9257080399909988
43165	62632	58000	4632	45428	57344	0.9260441946608762
42953	71256	57531	13725	45256	57344	0.8073846412933647
43781	72461	57854	14607	45832	57344	0.7984156994797201
44617	72280	58916	13364	46312	57344	0.8151079136690648
45313	72410	59602	12808	46720	57344	0.8231183538185334
45721	72832	60018	12814	47088	57344	0.8240608523725835
45241	73262	59427	13835	46892	57344	0.8111572165652043
45521	73683	59851	13832	47236	57344	0.8122769159779053
46657	65578	60958	4620	47744	61440	0.9295495440544085
47065	66000	61377	4623	48676	61440	0.9299545454545455
46645	74624	60973	13651	49896	61440	0.8170695754716981
47049	75954	61031	14923	49496	61440	0.8035258182584196
47857	76353	61950	14403	49848	61440	0.8113630112765706
48765	75777	62968	12809	50468	61440	0.8309645406917666
49165	76199	63386	12813	50780	61440	0.8318481869840811
48633	76629	62793	13836	50400	61440	0.8194417257174177
48949	77050	63217	13833	50912	61440	0.8204672290720312
50069	68946	64353	4593	52256	61440	0.9333826472891829
50433	69367	64736	4631	52492	61440	0.9332391482981821
49769	77992	64068	13924	52492	61440	0.8214688686019079
50513	79285	64470	14815	52964	65536	0.8131424607428895
51329	79595	65385	14210	53484	65536	0.821471197939569
52177	79143	66332	12811	53796	65536	0.8381284510316769
52601	79564	66753	12811	54232	65536	0.8389849680760143
52089	79995	66164	13831	54024	65536	0.827101693855866
52397	80413	66605	13808	55404	65536	0.8282864710929825
53493	72308	67685	4623	54940	65536	0.9360651656801461
53513	72729	68098	4631	56172	65536	0.936325262275021
53477	81354	67755	13599	56640	65536	0.832841654989306
53781	82645	67395	15250	56516	65536	0.8154758303587634
54605	83028	68546	14482	57856	69632	0.8255769138122079
55549	82506	69696	12810	57296	69632	0.8447385644680386
56001	82927	70117	12810	57856	69632	0.8455267886213176
55489	83358	69527	13831	57428	69632	0.8340771131745004
55781	83776	69946	13830	57980	69632	0.8349169213139801
56881	75672	71056	4616	58432	69632	0.9389998942805794
57281	76093	71467	4626	59292	69632	0.9392059716399669
56905	84718	71094	13624	60460	69632	0.8391841167166364
57029	86010	70760	15250	60028	69632	0.8226950354609929
58017	86401	71941	14460	60420	69632	0.8326408259163667
58997	85874	73063	12811	60932	69632	0.8508163122714675
59425	86295	73513	12782	62272	73728	0.8518801784576163
58817	86722	72890	13832	61180	73728	0.8405018334448007
59213	87142	73337	13805	62460	73728	0.8415804089876294
60305	79039	74451	4588	62968	73728	0.9419527068915345
60713	79459	74840	4619	62800	73728	0.9418693917617891
60465	79878	74611	5267	63552	73728	0.9340619444653095
60441	89362	74111	15251	62952	73728	0.8293346165036592
61205	89718	75110	14608	64740	73728	0.8371787155308856
62341	89239	76404	12835	64308	73728	0.8561727495825816
62797	89658	76844	12814	64960	73728	0.8570791228892012
63221	90080	77265	12815	65308	73728	0.85773756660746
62769	90507	76671	13836	64936	73728	0.8471278464649143
63029	90942	77108	13834	65576	77824	0.8478810670537266
64117	82823	78202	4621	66324	77824	0.9442063195006218
63877	83243	77976	5267	67224	77824	0.9367274125151664
63705	92361	77274	15087	66760	77824	0.8366518335661156
64537	93127	78360	14767	68500	77824	0.8414315934154434
65445	93042	79443	13599	67904	77824	0.8538402011994584
66193	93022	80211	12811	68444	77824	0.8622798907785255
66649	93443	80630	12813	68876	77824	0.8628789743479982
66137	93874	80042	13832	68472	81920	0.852653556895413
66433	94292	80456	13836	69116	81920	0.8532643278326899
67573	86187	81589	4598	70700	81920	0.9466508870247253
67349	86608	81340	5268	70924	81920	0.9391742102346203
67085	95233	80643	14590	70216	81920	0.8467968036289941
67761	96548	81300	15248	71104	81920	0.8420681940589138
68837	96990	82585	14405	71712	81920	0.8514795339725745
69689	96386	83577	12809	72164	81920	0.8671072562405329
70109	96807	83996	12811	72528	81920	0.867664528391542
69565	97238	83404	13834	72312	81920	0.8577305168761183
69909	97660	83827	13833	72748	81920	0.8583555191480647
71021	89554	84935	4619	73420	86016	0.9484221810304397
70789	89972	84705	5267	74468	86016	0.9414595651980616
70257	98597	83397	15200	73964	86016	0.8458370944349219
71301	99972	84971	15001	74944	86016	0.8499479854359221
72225	100292	85972	14320	75380	86016	0.8572169265744027
73093	99750	86937	12813	75708	86016	0.8715488721804511
72485	100171	86807	13364	75364	86016	0.8665881342903635
73013	100601	86788	13813	75900	86016	0.8626952018369599
73405	101077	87241	13836	76276	86016	0.8631142594259822
74526	92933	88316	4617	77045	86016	0.9503190470554055
74407	93354	88090	5264	77930	90112	0.9436124858067142
73915	101976	87053	14923	77278	90112	0.8536616458774614
74715	103291	88040	15251	78374	90112	0.8523491882158174
75891	103684	89358	14326	78754	90112	0.8618301763049265
76743	103130	90321	12809	79130	90112	0.8757975370891108
77195	103549	90736	12813	79638	90112	0.8762614800722364
76671	103980	90147	13833	79254	90112	0.8669648009232545
76951	104400	90567	13833	79794	90112	0.8675
78063	96297	91674	4623	80590	90112	0.9519922739026138
77815	96718	91450	5268	81546	94208	0.9455323724642776
77391	105343	90375	14968	80946	94208	0.857911773919482
78139	106656	91407	15249	81882	94208	0.8570263276327633
79251	107039	92601	14438	82258	94208	0.8651145844038154
80151	106495	93678	12817	82774	94208	0.8796469317808348
79583	106913	94082	12831	82602	94208	0.87998653110473
80011	107344	93509	13835	82734	94208	0.8711152928901476
80411	107779	93944	13835	83354	94208	0.8716354762987224
81495	99664	95043	4621	84190	94208	0.953634210948788
81259	100085	94843	5242	85862	94208	0.947624519158715
80899	100518	94089	6429	84398	94208	0.93604130603474
81563	109995	94743	15252	85358	94208	0.8613391517796264
82583	110387	95912	14475	85778	94208	0.868870428583076
83567	109862	97044	12818	86238	94208	0.8833263548815787
83319	110283	97462	12821	86326	94208	0.8837445481171169
83463	110710	96880	13830	86390	94208	0.8750790353174962
83819	111133	97302	13831	86906	98304	0.875545517533046
84903	103027	98403	4624	87710	98304	0.9551185611538723
84683	103448	98180	5268	88554	98304	0.9490758642023045
84299	112073	96841	15232	87978	98304	0.8640885851186281
84879	113376	98126	15250	89102	98304	0.8654918148461755
86019	113769	99328	14441	90386	102400	0.8730673557823309
86979	113229	100418	12811	89854	102400	0.8868576071501117
87323	113646	100830	12816	89938	102400	0.8872287630008975
86847	114077	100243	13834	90022	102400	0.8787310325481912
87183	114496	100665	13831	90370	102400	0.8792010201229737
88287	106391	101770	4621	91246	102400	0.95656587493303
88063	106811	101665	5146	92198	102400	0.951821441611819
87827	107241	100930	6311	91798	102400	0.9411512387985939
88371	116722	101471	15251	92466	102400	0.8693391134490499
89279	117098	102521	14577	92870	102400	0.8755145262942151
90391	116598	103787	12811	93414	102400	0.8901267603217894
90795	117019	104201	12818	93882	102400	0.8904622326288893
90255	117446	103609	13837	93478	102400	0.8821841527169934
90615	117866	104037	13829	93982	106496	0.8826718476914462
91715	109763	105144	4619	94806	106496	0.9579184242413199
91511	110182	104919	5263	95658	106496	0.9522335771723149
91167	110611	104462	6149	95294	106496	0.9444087839364982
91791	120086	104836	15250	95498	106496	0.8730076778308878
92647	120459	105853	14606	96406	106496	0.8787471255779975
93779	119961	107149	12812	96898	106496	0.8931986228857712
94191	120383	107570	12813	97326	106496	0.8935647059800802
93707	120813	106979	13834	97146	106496	0.8854924552821303
94051	121231	107396	13835	97610	106496	0.8858790243419588
95183	113127	108505	4622	98246	106496	0.9591432637655025
94975	113546	108912	4634	99194	106496	0.959188346573195
94803	113967	108335	5632	98866	106496	0.9505821860714067
95299	123451	108199	15252	99050	110592	0.8764530056459648
96155	123817	109213	14604	100106	110592	0.8820517376450729
96975	123673	110201	13472	100462	110592	0.8910675733587767
97751	123746	110939	12807	101054	110592	0.8965057456402631
97171	124168	110336	13832	100710	110592	0.8886025384962309
97555	124595	110766	13829	101146	110592	0.8890083871744452
98031	125080	111253	13827	101502	114688	0.8894547489606651
99059	116912	112293	4619	102366	114688	0.9604916518407007
98299	117331	111770	5561	102530	114688	0.9526041711056754
98767	126815	111562	15253	102530	114688	0.8797224303118716
99095	127307	112065	15242	103554	114688	0.8802736691619472
100731	126694	113857	12837	104034	114688	0.8986771275672092
101131	127111	114297	12814	104514	114688	0.899190471320342
100567	127532	113701	13831	104226	114688	0.89154878775523
100967	127962	114129	13833	104542	114688	0.8918975945983963
101443	128442	114611	13831	105554	114688	0.8923171548247458
102491	120276	115653	4623	105922	114688	0.9615634041704081
101995	120697	115307	5390	107254	114688	0.9553427177146077
101507	121130	114070	7060	106090	114688	0.9417155122595559
102475	130658	115409	15249	107126	118784	0.883290728466684
103803	130543	116896	13647	107602	118784	0.8954597335743778
104571	130474	117661	12813	107978	118784	0.901796526511029
103995	130896	117059	13837	107670	118784	0.8942901234567902
104399	131326	117494	13832	108198	118784	0.8946743219164522
104839	131752	117922	13830	108690	118784	0.895030056469731
105899	123643	119024	4619	109562	118784	0.9626424463980977
105443	124061	118628	5433	110222	118784	0.956207027188238
105047	132686	117434	15252	109666	118784	0.8850519271061001
106275	134043	119189	14854	110650	118784	0.8891848138283983
107211	134039	120232	13807	111242	122880	0.8969926663135356
107967	133838	121023	12815	111670	122880	0.9042499140752253
107391	134259	120427	13832	111382	122880	0.896975249331516
107751	134689	120857	13832	111750	122880	0.8973041599536711
108215	135116	121280	13836	112226	122880	0.8975991000325646
109295	127006	122387	4619	113050	122880	0.9636316394501048
108843	127428	122067	5361	113814	122880	0.9579291835389396
108451	127858	120796	7062	113378	122880	0.9447668507250231
109255	137379	122126	15253	114434	122880	0.8889713857285321
110439	137750	123315	14435	114794	122880	0.8952087114337568
111355	137202	124389	12813	115146	122880	0.9066121485109546
110771	137624	123891	13733	114794	122880	0.9002136255304307
111175	138054	124224	13830	115294	126976	0.8998218088574036
111607	138476	124673	13803	116730	126976	0.9003220774719085
112719	130371	125754	4617	116770	126976	0.9645856823986929
112299	130793	125422	5371	117698	126976	0.9589351112062572
112031	131225	124164	7061	116962	126976	0.9461916555534388
112739	140753	125503	15250	117922	126976	0.8916541743337619
113915	141135	126785	14350	118390	126976	0.8983242994296241
114807	140569	127760	12809	118886	131072	0.9088774907696576
114195	140988	127152	13836	118458	131072	0.9018639884245467
114615	141419	127583	13836	118950	131072	0.9021630756828998
114999	141844	128003	13841	119486	131072	0.9024209695158061
116123	133734	129110	4624	120186	131072	0.9654239011769632
115795	134155	128876	5279	121038	131072	0.9606499944094518
115407	134588	127526	7062	120522	131072	0.9475287544208993
116043	144065	128825	15240	121502	131072	0.8942144171033908
117067	144453	129849	14604	121866	131072	0.8989013727648439
118207	143935	131127	12808	122382	131072	0.9110153888908188
117659	144357	130528	13829	122142	135168	0.9042027750645968
118083	144785	130948	13837	122602	135168	0.9044307076009255
118431	145206	131373	13833	123010	135168	0.9047353415148134
119515	137101	132480	4621	123870	135168	0.966294921262427
119163	137522	132254	5268	124806	135168	0.9616934017829875
118715	137951	130890	7061	123954	135168	0.9488151590057339
119475	147452	132200	15252	124946	135168	0.8965629492987548
120475	147825	133220	14605	125642	135168	0.9012007441231186
121623	147301	134489	12812	126038	135168	0.9130216359698848
121135	147719	133890	13829	125642	135168	0.9063830651439557
121499	148149	134314	13835	126190	135168	0.90661428696785
121915	148575	134742	13833	126554	135168	0.9068955073195356
123055	140463	135868	4595	128118	139264	0.9672867587905711
122739	140885	135617	5268	128238	139264	0.9626078006885048
122123	141314	134271	7043	127634	139264	0.9501606351812276
123059	150790	135537	15253	127990	139264	0.8988460773260827
123923	151158	136550	14608	129038	139264	0.903359398774792
125071	150665	137832	12833	129530	139264	0.9148242790296353
124531	151085	138269	12816	129314	139264	0.9151735777873382
124975	151503	137669	13834	129634	139264	0.9086882767997994
125323	151932	138093	13839	130214	139264	0.9089131980096359
125807	152406	138575	13831	130890	143360	0.909248979698962
126115	144247	138980	5267	131702	143360	0.9634862423481945
125503	144676	137614	7062	131010	143360	0.9511874809920098
126451	154152	138900	15252	131586	143360	0.9010586953137163
126875	154645	139405	15240	132602	143360	0.9014517119855152
128535	154030	141195	12835	133110	143360	0.9166720768681426
127971	154447	141597	12850	133634	143360	0.9167999378427552
128379	154866	141034	13832	133150	143360	0.9106840752650679
128779	155295	141460	13835	133694	143360	0.9109114910331949
129223	155756	141919	13837	134450	143360	0.9111623308251368
129623	147610	142342	5268	135330	147456	0.9643113610189011
129007	148039	141000	7039	134758	147456	0.9524517188038287
129967	149323	142261	7062	135254	147456	0.9527065488906599
130639	158189	143091	15098	136154	147456	0.9045572068854345
131543	158219	144130	14089	136662	147456	0.9109525404660629
131343	157810	144579	13231	136486	147456	0.9161586718205437
131811	158231	144397	13834	136822	147456	0.9125708615884371
132199	158661	144828	13833	137242	147456	0.9128141131090817
132671	159122	145290	13832	137978	147456	0.9130729880217695
132895	150975	145735	5240	139738	147456	0.9652922669316112
132291	151405	144345	7060	138270	147456	0.9533701000627456
133163	160878	145627	15251	138710	147456	0.9052014570046868
134171	161247	146639	14608	139870	151552	0.9094060664694537
135355	160752	147941	12811	140374	151552	0.9203058126804021
134795	161173	147341	13832	139942	151552	0.9141791739311175
135223	161604	147796	13808	141046	151552	0.9145565703819213
135607	162024	148214	13810	141586	151552	0.914765713721424
135999	162451	148617	13834	141502	151552	0.9148420138995759
136483	154338	149101	5237	143394	151552	0.9660679806658115
136063	154760	148370	6390	141846	151552	0.9587102610493667
136219	155192	148130	7062	142334	151552	0.9544950770658281
137091	164696	149444	15252	143462	151552	0.907393015009472
138119	165078	150514	14564	143894	151552	0.9117750396782127
138147	164537	151247	13290	143482	151552	0.9192278940299142
138583	164957	151125	13832	143902	155648	0.9161478445898021
139055	165403	151605	13798	144274	155648	0.9165795058130747
139479	165883	152048	13835	145274	155648	0.916597843058059
139667	157735	152377	5358	146466	155648	0.96603163533775
139259	158162	151101	7061	145438	155648	0.9553559009117234
140063	167659	152406	15253	145786	155648	0.9090236730506563
141035	168007	153399	14608	146866	155648	0.9130512419125394
142195	167581	154686	12895	148090	155648	0.9230521359820028
141603	167931	154097	13834	146930	155648	0.9176209276429009
141979	168360	154529	13831	147498	155648	0.917848657638394
142455	168782	154948	13834	148258	155648	0.9180362834899456
142283	169258	154779	14479	149130	159744	0.9144560375285068
142367	161098	154714	6384	148670	159744	0.9603719475102112
142563	161525	154463	7062	148886	159744	0.9562792137440025
143491	171041	155788	15253	150058	159744	0.910822551318105
144567	171419	156874	14545	150486	159744	0.9151494291764624
144615	170875	157040	13835	150102	159744	0.9190343818580834
145055	171303	157466	13837	150698	159744	0.9192249989784184
145407	171723	157889	13834	151086	159744	0.919440028417859
145555	172199	158394	13805	153190	163840	0.9198311256162928
145535	164041	158488	5553	151930	163840	0.9661487067257576
145627	164470	157410	7060	152146	163840	0.9570742384629416
146439	173967	158714	15253	152426	163840	0.9123224519592796
147287	174533	159593	14940	153538	163840	0.9144001420934723
148563	173819	160985	12834	153886	163840	0.9261645734931164
148087	174238	160405	13833	153706	163840	0.9206085928442704
148499	174666	160834	13832	154214	163840	0.9208088580490765
148907	175088	161252	13836	154990	163840	0.9209768801973864
148791	175593	161121	14472	155866	167936	0.9175821359621397
148619	167405	160988	6417	155226	167936	0.9616678115946358
148919	167834	160774	7060	155554	167936	0.9579346258803342
149931	177336	162085	15251	156662	167936	0.9139994135426535
151019	177731	163187	14544	157278	167936	0.9181684680781631
151015	177181	164361	12820	156850	167936	0.9276446120069307
151511	177602	163767	13835	157222	167936	0.9221011024650624
151863	178032	164197	13835	157878	167936	0.9222892513705401
152315	178456	164623	13833	158518	167936	0.9224850943649975
152655	170347	165079	5268	159362	167936	0.9690748883162016
152035	170768	163707	7061	158934	167936	0.9586515037946219
152363	171201	164140	7061	159286	167936	0.9587560820322312
153379	180726	165475	15251	160226	167936	0.9156125847968748
154451	181121	166578	14543	160694	167936	0.9197056111660161
154463	180548	166713	13835	160370	172032	0.9233721780357578
154899	180969	167132	13837	160822	172032	0.9235393907243782
155303	181395	167564	13831	161422	172032	0.9237520328564734
155755	181866	168028	13838	162270	172032	0.9239110114040008
155931	173713	168358	5355	162778	172032	0.9691732915786383
155331	174140	167078	7062	162306	172032	0.9594464224187436
156343	175444	168383	7061	162758	172032	0.9597535395909806
157343	184135	169378	14757	163758	172032	0.9198577130909387
158159	183904	170336	13568	164254	176128	0.9262223768922916
157859	183911	170076	13835	163866	176128	0.9247733958273295
158331	184332	170501	13831	164570	176128	0.9249669075364018
158747	184762	170954	13808	165810	176128	0.9252660179041144
159191	185227	171389	13838	165802	176128	0.9252916691411079
159339	177076	171718	5358	166930	176128	0.9697418057783099
158839	177505	170444	7061	165846	176128	0.9602208388496098
159747	178786	171725	7061	166374	176128	0.9605058561632343
160187	187452	172202	15250	167414	176128	0.9186458400017071
161519	187522	173629	13893	167770	176128	0.9259126929106984
161283	187274	173440	13834	167542	176128	0.9261296282452449
161743	187695	173860	13835	167922	176128	0.9262899917419217
162155	188125	174287	13838	168722	180224	0.9264425249169436
162011	188595	174262	14333	169590	180224	0.9240011665208515
161983	180439	174488	5951	169022	180224	0.9670193250904738
162375	180868	173806	7062	169562	180224	0.9609549505716877
163171	190364	175111	15253	169930	180224	0.9198745561135508
164131	190715	176106	14609	170966	180224	0.9233987887685814
164295	190237	177398	12839	170702	180224	0.9325105000604509
164739	190636	176804	13832	171142	180224	0.9274428754275164
165143	191065	177257	13808	172410	184320	0.9277314003087954
165551	191487	177651	13836	172270	184320	0.9277444421814536
165819	183383	178116	5267	173070	184320	0.9712786899549031
165451	183801	176741	7060	172622	184320	0.9615888923346445
165691	184230	177170	7060	173094	184320	0.9616783368615318
166591	193738	178486	15252	174198	184320	0.9212751241367207
167595	194117	179510	14607	174558	184320	0.9247515673537093
167711	193578	179745	13833	174342	184320	0.928540433313703
168139	194000	180167	13833	174830	184320	0.9286958762886598
168535	194430	180598	13832	175210	184320	0.9288587152188448
168523	194882	181049	13833	176374	184320	0.9290185856056485
168755	186747	181287	5460	176042	188416	0.9707625825314463
168715	187168	180106	7062	176146	188416	0.9622691913147546
169535	188481	181419	7062	176670	188416	0.9625320324064495
170003	196608	181883	14725	177730	188416	0.9251047770182291
171323	196608	183319	13289	178102	188416	0.9324086507161459
171139	196608	183124	13484	177930	188416	0.9314168294270834
171491	196608	183540	13068	178230	188416	0.93353271484375
171943	196608	183974	12634	178898	188416	0.9357401529947916
171755	196608	183798	12810	180050	188416	0.934844970703125
171743	190126	183992	6134	179310	188416	0.9677371848142811
171963	190555	183494	7061	179830	188416	0.9629450814725408
172971	196608	184810	11798	180142	192512	0.9399922688802084
173947	196608	185792	10816	181206	192512	0.9449869791666666
174043	196608	187068	9540	180906	192512	0.95147705078125
174543	196608	186488	10120	181262	192512	0.9485270182291666
174999	196608	186919	9689	181850	192512	0.9507191975911459
175411	196608	187348	9260	182558	192512	0.9529012044270834
175151	196608	187233	9375	183446	192512	0.9523162841796875
175059	193488	186428	7060	182830	192512	0.9635119490614406
175267	193917	186854	7063	183354	192512	0.9635772005548766
176383	196608	188169	8439	184314	192512	0.9570770263671875
177351	196608	189165	7443	184854	192512	0.9621429443359375
177503	196608	189435	7173	184498	192512	0.9635162353515625
178067	196608	189854	6754	184946	196608	0.9656473795572916
178431	196608	190280	6328	185858	196608	0.9678141276041666
178151	196608	190742	5866	187586	196608	0.9701639811197916
178415	196430	190972	5458	186442	196608	0.9722140202616708
178471	196608	189789	6819	186518	196608	0.9653167724609375
179419	196608	191101	5507	186926	196608	0.9719899495442709
179871	196608	191552	5056	187994	196608	0.9742838541666666
180835	196608	192543	4065	188518	196608	0.9793243408203125
181007	196608	192828	3780	189166	200704	0.98077392578125
181463	196608	193250	3358	189518	200704	0.9829203287760416
181851	196608	193643	2965	189386	200704	0.9849192301432291
181559	196608	193446	3162	190170	200704	0.983917236328125
181591	196608	193267	3341	189634	200704	0.9830067952473959
181847	196608	193163	3445	190018	200704	0.9824778238932291
182871	196608	194467	2141	190690	200704	0.9891103108723959
183487	196608	195119	1489	191626	200704	0.9924265543619791
183655	196608	196341	267	191226	200704	0.9986419677734375
184403	196608	196161	447	191682	200704	0.9977264404296875
184775	196608	195177	1431	192908	200704	0.9927215576171875
184811	196608	195854	754	193092	200704	0.9961649576822916
184787	196608	196195	413	193656	204800	0.9978993733723959
184703	196608	196098	510	193268	204800	0.997406005859375
