DalvikHeapPss	DalvikHeapSize	UsedDalvikHeap	FreeDalvikHeap	NativePssTotal	NativeHeapSize	UtilizationDalvik
157369	183515	169677	13838	164032	172032	0.9245947197776748
157625	175399	170124	5275	164856	172032	0.9699257122332511
156977	175820	168759	7061	164396	172032	0.9598396086907064
157261	176252	169192	7060	164816	176128	0.9599437169507297
158421	185771	170519	15252	165692	176128	0.917898918561024
159353	186109	171502	14607	166268	176128	0.9215137365737283
159501	185599	171800	13799	165772	176128	0.9256515390707925
159965	186017	172181	13836	166268	176128	0.9256197014251386
160389	186447	172615	13832	166488	176128	0.9258126974421685
160829	186871	173064	13807	168420	176128	0.9261148064707739
161053	178762	173470	5292	168360	176128	0.970396392969423
160349	179184	172123	7061	167688	176128	0.9605935797839092
160653	179616	172554	7062	168208	180224	0.9606827899518974
161821	189121	173870	15251	169096	180224	0.919358505930066
162913	189524	174970	14554	170504	180224	0.9232076148667188
162941	188963	175314	13649	169276	180224	0.9277689283087165
163389	189380	175549	13831	169732	180224	0.9269669447671348
163757	189810	175973	13837	170072	180224	0.9271007849955218
164205	190236	176404	13832	171056	180224	0.9272903130847999
164521	190444	176861	13583	171920	180224	0.9286771964461994
164101	182546	175486	7060	171288	180224	0.9613248167585157
164373	182975	175915	7060	171692	180224	0.9614154939199344
165269	192501	177249	15252	172840	184320	0.9207692427571805
166381	192884	178411	14473	173236	184320	0.9249652640965554
166333	192325	178491	13834	172880	184320	0.9280696737293643
166789	192747	178913	13834	173464	184320	0.9282271578805377
167177	193173	179338	13835	174216	184320	0.9283802601812883
166969	193636	179790	13846	175064	184320	0.9284947013985003
167145	185491	179695	5796	174772	184320	0.9687532009639281
167353	185920	178859	7061	175056	184320	0.9620212994836489
168189	187222	180160	7062	175456	184320	0.9622800739229364
168645	195867	180615	15252	176324	184320	0.9221308336779549
169437	195332	182415	12917	176384	184320	0.9338715622632237
169833	195689	181857	13832	176528	188416	0.9293164153324919
170185	196118	182288	13830	176844	188416	0.9294812306876472
170593	196540	182705	13835	177664	188416	0.9296072046402768
170405	196608	182548	14060	178476	188416	0.9284871419270834
170317	188858	182417	6441	177940	188416	0.9658950110665155
170601	189295	182239	7056	178440	188416	0.9627248474603133
171605	196608	183542	13066	178796	188416	0.9335428873697916
172601	196608	184538	12070	179876	188416	0.9386088053385416
172829	196608	185817	10791	179804	188416	0.9451141357421875
173197	196608	185229	11379	180100	188416	0.9421234130859375
173545	196608	185661	10947	180380	188416	0.9443206787109375
173989	196608	186088	10520	181228	192512	0.9464925130208334
173789	196608	185950	10658	182188	192512	0.9457906087239584
173825	192234	185174	7060	181568	192512	0.9632739265686611
174053	192660	185598	7062	181896	192512	0.9633447524135783
175005	196608	186917	9691	182924	192512	0.9507090250651041
176109	196608	188047	8561	183532	192512	0.9564565022786459
176121	196608	188172	8436	183300	192512	0.95709228515625
176653	196608	188592	8016	183684	192512	0.959228515625
177057	196608	189027	7581	184524	192512	0.9614410400390625
176753	196608	189443	7165	185444	196608	0.9635569254557291
176877	195176	189628	5548	184808	196608	0.9715743738984302
177053	195605	188545	7060	185208	196608	0.9639068530968022
177785	196584	189523	7061	185620	196608	0.9640815122288691
178537	196608	190302	6306	186580	196608	0.967926025390625
178953	196608	191650	4958	186588	196608	0.9747823079427084
179645	196608	191539	5069	186748	196608	0.9742177327473959
180057	196608	191959	4649	187316	196608	0.9763539632161459
180473	196608	192381	4227	188172	196608	0.9785003662109375
180281	196608	192214	4394	188932	196608	0.9776509602864584
180061	196608	191501	5107	188276	196608	0.9740244547526041
180377	196608	191907	4701	188716	200704	0.9760894775390625
181525	196608	193213	3395	189268	200704	0.9827321370442709
182485	196608	194206	2402	190324	200704	0.9877827962239584
182609	196608	194956	1652	189952	200704	0.9915974934895834
183081	196608	194902	1706	190504	200704	0.9913228352864584
183445	196608	195328	1280	190696	200704	0.9934895833333334
183885	196608	195759	849	191588	200704	0.9956817626953125
183609	196608	195578	1030	192456	200704	0.9947611490885416
183505	196608	194841	1767	191676	200704	0.9910125732421875
183789	196608	195270	1338	192300	200704	0.993194580078125
184793	196608	195943	665	193399	204800	0.9966176350911459
184953	196608	196314	294	193167	204800	0.998504638671875
